,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
69,gp:AOqpTOG8SSPNXagdzlA-vyk7TQP1MK8jDKleBV0mptjUYENjtP7OWm4j8Y8XZE9cxDPzrWA61QuIMjgYbEFlAQ,Hector Walker,https://play-lh.googleusercontent.com/a-/AOh14Gh8Ykj3tiNI7tKPPR9AHS55YZ4mNZmQiGgu0sQGRQ,Very easy to use app.,5,0,82.02,2022-02-03 23:28:57,,
70,gp:AOqpTOGf1ZfP0bEBF3SmM84SoijX3nLa7JrkbAEkVwcCZ3g-1z9u8tzyOywD9twauW5dPYFE9rT3PmJJt3S2Qw,Glenda R,https://play-lh.googleusercontent.com/a-/AOh14GhUZv15T8ygDQei-8u0GyglX7kqzclvRDroOHMkNQ,"Great app safe and I carry my phone everywhere so it's really great for keeping an eye things,very clear,easy to understand 5 🌟",5,0,82.02,2022-02-03 20:50:52,,
71,gp:AOqpTOHrhB5SXrPm0dSTCrXem9Htvwb5cmlGvgzF3hTKI6ImVxdyWZh96MyzTBeOL0Peh678W2WCeB-4OFUTCA,Fred Buchan,https://play-lh.googleusercontent.com/a/AATXAJz2G8SFOebo2Qvu5UjyANE3Qs7oNviFNuSlbaDo=mo,Easy to use,5,0,82.02,2022-02-03 19:32:51,,
72,gp:AOqpTOFPZbJKUKCXupuxRCgkVRoyRP7YrthO-Smf_A6NQy7kYkqVcn0_8dNGM41aGICkR1Sctn5begE8PFTOrw,Richard Collins,https://play-lh.googleusercontent.com/a/AATXAJy9F_RLXLjIADlkGXYVZ1gN1TDdjPwBoSGWCZN7=mo,"Nice app to use, occasionally can't connect.",4,0,82.02,2022-02-03 18:41:36,,
73,gp:AOqpTOGSKCAUJ_dnMsNHtXVlOfh2NE4Kza_wZJsBSSv_78ybyxirVt3jyuQHbAVrhC7X6Bcew3O8rpikL8nvQQ,Chic Turner,https://play-lh.googleusercontent.com/a/AATXAJxy3Tk1IE7z_fRqxH7Ir6UFpejGlEMD-77peHjm=mo,Really easy to use and very quick,5,0,82.02,2022-02-03 18:28:46,,
74,gp:AOqpTOGN0g8oJ5HbklnaIhVQdGeH4Lackyi3LY7rz0yLBK0LWVSIakVtcmWQSwCRr2pT9iqltSmNp2k0C3wudA,John Dwan,https://play-lh.googleusercontent.com/a/AATXAJyI4QtzepyJUcUguCDHB28ieNF-wPDc-mP5ILPw=mo,Very good,5,0,82.02,2022-02-03 16:37:30,,
75,gp:AOqpTOEfWo9v8CXfBa_TrV9R7W6VAgOboAY-zhn64a0u32XrRmYyySpAVde5eMDAMRyYcxMxSJbL5NBPmvocuw,Pat Murphy,https://play-lh.googleusercontent.com/a/AATXAJxbnqvrDZZJP7Dg51EzAIBaylXr1xOCwLZ0HGg=mo,Easy and safe dependable,5,0,82.02,2022-02-03 16:34:22,,
76,gp:AOqpTOGi5oWSVOLyy9sWsx2c0X68REEHjesYWK8Lw4aYjwLLrLmaGUb9LpJL7McdWNwJnRjOqDVAyzbmKKKpkw,Gabriela Lungu,https://play-lh.googleusercontent.com/a-/AOh14Gg9SXT-2Vqp_d-SpxRzSbOOIN4i6BNEP1PCAz31zQ,All goes so smooth. Perfect. I love this app and i depend on it,5,0,82.02,2022-02-03 13:43:54,,
77,gp:AOqpTOH5PmqYBFp_z4csrZNIxNkqR3Ji_i1T-SSqxxIGEpU-xeD1zYOylpPftV1dCK5bAY33rOsOzcyEM_u8BA,Lorraine Fleming,https://play-lh.googleusercontent.com/a-/AOh14GgFYdd0N-lKWrP4AV4_IrEDKdewhhiyrl962gAFFg,"Was good but lately keep getting error message saying ""having technical problems"" and to try logging back in which makes no difference",3,0,82.02,2022-02-02 22:29:42,,
78,gp:AOqpTOEK8MN1o8sbadMbo0Lj62JBvJHcZxPN2uPDz3RdBkbpKr-b1ADBCUDRx9cfAn1yotx8KKkz6U86fTX3Tw,Mpho Phashab,https://play-lh.googleusercontent.com/a-/AOh14Ggvu7qojRVJhqt04wpceoIclzW_3EFPaB5VPJxcRos,Excellent,1,0,82.02,2022-02-02 18:52:47,,
79,gp:AOqpTOHPhYf_dxHFHlQWhnxLeYg2gqmNOhusfxTCuj4PKHreHMeYMKCYN3ZAmOEIOBUR-w3YCaIl1fZ1dFt3IQ,john methven,https://play-lh.googleusercontent.com/a/AATXAJwGYOrAyV2aXaxh_OerGs46TWs4kmr_Kpku4BqK=mo,1st class service,5,0,82.02,2022-02-02 18:34:19,,
80,gp:AOqpTOGx4vEfom32VRcEaODhOGty8GlV3TKDxVLsxmTmSWzUAfqpbKjHBkRazMIWjXQ8fDrZzmeXx-RRloh-yQ,Colin Galloway,https://play-lh.googleusercontent.com/a-/AOh14Gi_WSVkvqEowUU6xNVTQcrKug-1GfFZLUkfCp5rOg,Gud,5,0,82.02,2022-02-02 16:32:35,,
81,gp:AOqpTOGDptUZrgBJNcKvZKpF_BWka20ur5kz2z1Fucz6FcGVZ5TEBe2pGqCECBMkBhFH1QoUu8K70qSlXBnCsQ,David Reid,https://play-lh.googleusercontent.com/a-/AOh14Gi9VUVS9CnCSEJxZwLwnc8gSpRPCUic_bgJYoRO,Used to be great but now shows a blank screen on the cash back page. This means that you are unable to activate any of the deals.,1,0,82.02,2022-02-02 12:14:16,,
82,gp:AOqpTOEzhhBSJHVg1HS-RQOWniGTzyfDeRMDI5UeaDCn9DZrwo8wMMvxnzZeQ42xwG8Itx6LAnp2RwZ09CDgWg,bijan sateri,https://play-lh.googleusercontent.com/a-/AOh14Ggir2BJylYq-zrt1ynGJwf0EKGynEQNdbXmgW7rsw,Good,5,0,82.02,2022-02-02 12:04:10,,
83,gp:AOqpTOE4M3aFi6seJCQ3SqnrFwNeby8Ti-68Dz4L2yHGJh-QHugHxUhq3hSRRjhyOfc69h5g9zOOyQHfnYGTdQ,C j Stewart's,https://play-lh.googleusercontent.com/a/AATXAJyppTmJ6eRqbkHFFxUGic1ALWd_lexBYfVFFr1s=mo,Good app just very slow to open up,3,0,82.02,2022-02-02 11:51:01,,
84,gp:AOqpTOGmNY6ttoCjcFA_Ju0c5CqgLS8ZpgKNbADLIFgJp-6WaNm6p58rz8epTgbnUtHQZ_wZIM0OYPPEdpaGwg,Paul Millan.,https://play-lh.googleusercontent.com/a-/AOh14Gj2GXuLK_u3ZW_j3kEyIf2HRGgWndTLjh2EfbI8,Good service,5,0,82.02,2022-02-02 06:55:16,,
85,gp:AOqpTOG5eQWV0jA-W4T3AeKBWD4VFahdGha518Gkgrtd1vNivIAL3w_WXjf7F-95t5S5zGGU6fX6OgbkQCg-Kg,Peter Aitchison,https://play-lh.googleusercontent.com/a-/AOh14Gh22OBL_kO7Bz3qJnbxw995x3kvmv5QQ_DZVai3yuk,Always improving.,5,0,82.02,2022-02-01 22:48:01,,
86,gp:AOqpTOHyGZmOv9BbbdRTOkO46BWj2TN8khiTdMQEnJhzHykmO24QGl5EtSeMGGpqsJxI7o_NvY7EMS4DHj6oyQ,Courtney Mcadorey,https://play-lh.googleusercontent.com/a-/AOh14GhdYtRfdx5oOemomuUEBk6W3EWOJWfQHmyb9UyI,"App isnt working keep getting a red pop up saying... sorry we are having technical problems. This might be fixed by trying to log in again. If not please try again later. I've tried logging out and back in, tried uninstalling the app and reinstalled it same issue and this has been happening since before Christmas. It allows me to send money but doesnt let me do anything else on the app.",1,6,82.02,2022-02-01 20:57:41,,
87,gp:AOqpTOGXyWC8kS46gQTQuJcntLT_wHGU1vI1xqhmuJpOE8XATn2ugDOKEHPVzJGzHSgTDjzZ-0EGq7lMWtJJug,Brian Hardie,https://play-lh.googleusercontent.com/a/AATXAJwlhXe8VtKXrAygYiHCYzS6_yAzU5NyLoNobgWt=mo,"Not great, lets me check my accounts OK, but can't access statements or use the apply online feature for opening an ISA or Savings account. Pretty poor.",2,0,82.02,2022-02-01 17:40:26,,
88,gp:AOqpTOFY-_KUXd7ztl_cFD4i8Gjmrt73MqkS2Dq203pK8_0dPg7YGSmD9rkNa52NMlA7ly3cQNx_Xp6O2Jhs_Q,John Baxter,https://play-lh.googleusercontent.com/a/AATXAJyG5CpKwLJYz01fWpxRfboAushzZbgspMLdDshZ=mo,Can't log in just keep getting technical faults please try again,1,0,82.02,2022-02-01 14:14:35,,
89,gp:AOqpTOE5jv2il54rQNBY99RZ9TqNU_IskVs_e8Ife_S_N00o1TTqoS236u4U_uvFnLEExBJSgk1mI04p-OmmNQ,George Paver,https://play-lh.googleusercontent.com/a/AATXAJwg_W2BvXI5eujzVNNrLv1j6pJ4JsE1daPhB9Ve=mo,"I am hopeless at using these kinds of things but this app is so easy ,even a fool like me can do it.",5,0,82.02,2022-02-01 13:32:06,,
90,gp:AOqpTOEIoo52qMN06YTmhGUfudS6J2aOFX0KEZ2cxMDjLKfGbNo_-RHfL6BQa5wVboYcWjdq9pu2VrMKzJY9lw,Adrian Cotterill,https://play-lh.googleusercontent.com/a/AATXAJwSWA3H55r5DUbP6IYt-88iu4JziV_hgq_0etgz=mo,"spenddabuliuslysafe, still the same ☺",5,0,82.02,2022-02-01 13:14:07,,
91,gp:AOqpTOGF1XesdWKSKSjQkRM6_O0d_8_QjwqQo0RgAaWF8hRpDnZDNAd1SZCZPFPRDBKnzmO3dOW15NySF8vA8g,Isabella Burgoyne,https://play-lh.googleusercontent.com/a/AATXAJy8Y-Px_1SyGivhXjCe0KhucFjzcV69Qs2pPv75=mo,Great service easy to work with,5,0,82.02,2022-02-01 12:15:11,,
92,gp:AOqpTOGw_BIgop1VGHLCUnf-JweFAvMl0U9cN0TczMFIonby7REWGzzzNv-tWkAEEu_mc-w4NMeKwubqnqpAxw,David Ramsay,https://play-lh.googleusercontent.com/a/AATXAJw19F4VDds_eNfhuHplPf4T9fbdE8ZRL_QeWjwt=mo,Call back from bank of Scotland. Problems solved. Exellent communication with caller. (Customers beware of amazon subscriptions).,5,0,82.02,2022-02-01 11:03:46,,
93,gp:AOqpTOH7AFV9YaM0Fp23Dz0As_fHZ5ECMkh9wS6lidAFNSrZfi-J09hpxf-WE-_egxHc2XVnvO_1RiRedgP5rA,Sanath Kumar,https://play-lh.googleusercontent.com/a-/AOh14Gg0Go25uKLmBXk5u0Y-7gRxSl77naRjoA2jEGrCsw,App keeps crashing my Samsung phone. Is there a way out?,1,0,,2022-02-01 09:43:50,,
94,gp:AOqpTOHO1Ewr7JtkDdEDncm7leFzBy4crLG3JsxNpHZ1UpXpwVV8K5BP7K-OxZUATpiOYm1liFiRAY5haFjFww,Ibinabo Bille,https://play-lh.googleusercontent.com/a-/AOh14GhZ7gN779vfSlgymmEzSl-421Bm5uNE7FM6Epxyqw,It's a bit slow on my phone.,4,0,82.02,2022-02-01 04:43:34,,
95,gp:AOqpTOEfhPzGdV4LfBgicnIxpLbZSkfx1qrbeseHFCpJnBAls-_2wvRx8g3hCLyR_GVaoME8_7fowKQ2TKe0Bg,Richy Barden,https://play-lh.googleusercontent.com/a/AATXAJz-JcCkbieH55bMqiaLszrVcb0adPqhSS0dgy1m=mo,Great app I can look after my money and transfers,5,0,82.02,2022-02-01 00:55:19,,
96,gp:AOqpTOGbiDpvktXLLL5fe1YVhEvAyvcJB8ORFZjpl9QUyb-JjEDxw235sYI3IQdgoE6A2-qHeharth4D3DZOoQ,John Paul Sives,https://play-lh.googleusercontent.com/a/AATXAJzB5ZIQWHAER7q_dA3fD1iayjTEunf3C0vCQH7l=mo,Exceptional,5,0,82.02,2022-02-01 00:36:52,,
97,gp:AOqpTOG2V0xL6JAa1Pu4w6QX07u7OuIrtc_bHT1IRA0sqLB63tJsTuEGQ1Qtd1Xty4DTBu1BEEB7IPthhH4zNQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Went wrong but got corrected,4,0,82.02,2022-01-31 20:54:07,,
98,gp:AOqpTOGasqP3YjLsnl5BnjbBi4Z5x--6K2IupEcKnLmz5L-FE-HBIgRGTm7EPxSJeLH1DXzu9FwIsi0EO9M7fw,Andrew McCallum,https://play-lh.googleusercontent.com/a-/AOh14GicooY1jB0a_8Xs0FH1OSJd6czPtmVNN3VIiStzhw,"Works really well, really clear",5,0,82.02,2022-01-31 18:56:07,,
99,gp:AOqpTOFZVQYXmsBSxfj49fjeBe5JGBR_pzTN0SbuWgXY4jFAKPDNayERbTTc2bBEA2Wr6oNuy9It5Fq_XAkeBw,Myra Irving,https://play-lh.googleusercontent.com/a/AATXAJybGBqMTEkxlJeppg54T7_om-Qycm-hh6xa1vkI=mo,"Have been using this app for some years now and find it safe, reliable and easy to navigate",5,0,82.02,2022-01-31 17:49:52,,
100,gp:AOqpTOHjiCAo0vBfri6qgqk8-QnFZ7gKWRZuap5037rcjTubru8cpSrKKFcB0NfEb4f6Awe0WLnnCwhhy6cwHg,Lynn Watson,https://play-lh.googleusercontent.com/a/AATXAJwf2LEoojmEA9bgrSfouvpSEawWvdPcfWYZeIrN=mo,Quick and easy to use very useful.,5,0,82.02,2022-01-31 17:17:43,,
101,gp:AOqpTOESJcSI7h9MMDSZyGNl7-H0iQze7m7T2jdwVG79QAkhuM27gb7WjG4asC8XANppEeXRsfkUogigiDUIHQ,Wade Robertson,https://play-lh.googleusercontent.com/a-/AOh14Gig5cxedhxSAQZVj7oxtGUn7aNjihhQXhxvhYBXCw,App does not work on S21+. Crashes everytime after putting in login details. Useless.,1,0,82.02,2022-01-31 16:52:17,,
102,gp:AOqpTOGqXDStMitYe3JQks1qHo8zWrg8BPq9CD52pNh_ex4EvlU_oQy7dMAqOggfQKQNCvEvJGgM9tC-wFxXew,Marc McDermid,https://play-lh.googleusercontent.com/a-/AOh14GjOmX--Q4WS6rMebHDmTFmBrZiRRUXUkZDOaGxMMQ,Real app dont worry.,5,0,82.02,2022-01-31 14:34:23,,
103,gp:AOqpTOGjv8q_JfP4RJhzSzD_xUZ8Gyt_brLIO_0BK7h6UPFKrAs8a40_HoA-uS7ec1Kz_oII5yNjQji1lsbL_w,F Gibson,https://play-lh.googleusercontent.com/a/AATXAJxFml4ceqgK38YwzQhJ7g7_MZDeB1TG3_0yMW6u=mo,Easy to use,5,0,82.02,2022-01-31 09:38:22,,
104,gp:AOqpTOEb_B5i8gYlAdac5QFlEswsVzHK1k4hwaf6XYTIv68b0o19dMHAsDiQTQGf6Cb5mqOXjhHSpEkwCkJhIw,kevin Kayes,https://play-lh.googleusercontent.com/a-/AOh14GhZt8tlnMbDdjCE3Vba2Rlqgmum7eeMY0e2qpgBug,Super easy app to use.It saves so much time not having to look for a bank.Great and simple to use.,5,0,82.02,2022-01-30 12:34:53,,
105,gp:AOqpTOE5f6z7Ki9Jwp3LywNlhHAXKBPt4VpeGPKP0Uwb7hx470Ryb3c05szuFxpd8VvQQwhpXB8Nkngxz4Fp1g,Lewis Alan Edgar,https://play-lh.googleusercontent.com/a/AATXAJzysqMXeCdW0ZaqG5VkNRIEDUXxp4USLDvPAbEe=mo,"Ugly UI, endless navigation, lack of insights or savings features. Bad app but good bank",2,0,82.02,2022-01-29 23:04:59,,
106,gp:AOqpTOGyjWE1JZggmSBeuZxPMe9-9gsL3a7vJmqlbTDd4_ld-dj3KvKGmy2Pye1tFVghcpq8Zn7uD_6_EXIGnw,David Oliver,https://play-lh.googleusercontent.com/a/AATXAJznRRWjamo3PjPwqanGWfwBDvpjcBAKjUKH_HhN=mo,Very easy to download and very easy to use.,5,0,82.02,2022-01-29 17:37:31,,
107,gp:AOqpTOHMKLc3TkUeZbD6Q-Frb2CAfB248B0fFoIbuCRbvrgk0fz9Hot9k_WuGTtdrz9ZfjR4II0vLUZoiDJLTg,Pat McLean,https://play-lh.googleusercontent.com/a/AATXAJzd_sEWl5Zgntz-76GPflOpuipIm2Z-RgBVlz-u=mo,"Actually works really awsome actually, and i hate banks lol",5,0,81.03,2022-01-29 13:42:01,,
108,gp:AOqpTOFGt2nOi_U2VMz0sd5NCCaoPrIXmhRR9HymUyD4AwJSOX9do1rGu3C9GCYnHZynu3_1qwojQTuOTkNfuA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Quick and easy to use.,5,0,82.02,2022-01-29 12:21:51,,
109,gp:AOqpTOG4zMf_SopWfice9Zhv-HGUFBvocZg24QlaU-k4b97hekP7xKoptorWLJIJwlrOxNKWDjp5wBRmb0m1Ng,Martin,https://play-lh.googleusercontent.com/a-/AOh14GjQIaGqDrvYIS-pO9w-p3_yeM1VHab1prkIACaZEg,"Why can't I hide or minimise all adverts the adverts and the ridiculously large search bar? I have 4 accounts but have to scroll past unnecessary promotional items I have no interest in. At least other banking apps let you close these and instruct to ""not remind me again"". Ruins an app that otherwise has some really solid functionality.",1,45,80.01,2022-01-29 08:58:58,,
110,gp:AOqpTOGY2YxXb71qCb4QYDZo9L4rWBXW5Ce-iJZADWIiRpRTM-h4gI-FtelLXx0vrSpOCXseSMi8tbviIMAp7w,david tighe,https://play-lh.googleusercontent.com/a/AATXAJzcFalEpcvgEqjR66g56cG61drT3L0e4LXur49Z=mo,I have used this app for several years now and I'm extremely happy with the ease of using it. I have used quite a few of the options it offers and would recommend it to anyone 5 stars all the way in my opinion,5,0,82.02,2022-01-29 01:31:29,,
111,gp:AOqpTOF07ytrhXo5UV35rJxia__XPAJnlTxXI_CCKbakWT68-4XpgSXRZGGETcohAJIP1EOoF8Hb7U6SOdsMnQ,Phyllis Livingstone,https://play-lh.googleusercontent.com/a/AATXAJyw5i7X12A5xs2Q0YlSHFZ8zsX6Xn8VfM43YnXm=mo,"I couldn't update this app, so I uninstalled it & now it won't install at all on my Android mobile. Not happy!!",1,0,,2022-01-28 22:08:06,"Hi Phyllis, we can't see any information about the device you use or the app version you're currently trying to use. Please check that both your app and your device software are up-to-date. If your phone uses Android 7 or higher, you should be able to use our app. ~ Emma",2022-01-31 15:51:19
112,gp:AOqpTOHM_RBN6FinLUri_c6b2Na0cnriscuGD5FVsqwB8g-nEPZ2hZ6C_9MgtHfcHrBa2iENUdTbAMBFxV-n6g,oluwafemi Olasunkanmi,https://play-lh.googleusercontent.com/a-/AOh14GiB1mw2-5bAru4_1TQkHjL6Yww3d8NWIuN1Y2c3sA,Easy to operate and secure and very superb 👌,5,0,82.02,2022-01-28 19:05:29,,
113,gp:AOqpTOHTcIdvNysx85xeqiJkDgUUP8rFCCYGXHNqjR297tTNkTAzMBtX2G5-RCwVINiII56nbSV4xQvGEwAXWA,Graham Tait,https://play-lh.googleusercontent.com/a/AATXAJxcCZgxDR8muCSYtM5W02YFm3VxLXWxf7AFvV1J=mo,"Excellent ,first class app, easy to use and safe , now my wife has moved to the bank of Scotland as the app is far better than her old bank",5,0,82.02,2022-01-28 18:26:26,,
114,gp:AOqpTOFCjuqHxvN_orqnsztzOlKBEvIbvu14w9ERY3CkfXSs3HhiC0bS7U1H71Izj9FqHSWEWAN3AZEs1S2B1g,Malcolm Plumstead,https://play-lh.googleusercontent.com/a/AATXAJyu1jiY0ntOi61owvFhIo0TU4ZdyiOIdWJPVsBB=mo,Works well,5,0,81.03,2022-01-28 17:02:09,,
115,gp:AOqpTOEe6JZerLe3skizYFL9dUqkfFdViLjau_UcHe8uDhEKlcy2ti1YxDH2Z-dGFoeGrYncf3BOBWk6u9WbAg,Ian Boyd,https://play-lh.googleusercontent.com/a/AATXAJyGTRVC79mHraUbZhWJSXqjahoQvikYsE3qNfwf=mo,Hopeless .can't use at all .can't get I to it .sent me out a code to get into didn't work .call centre not any help just send you out another code ..need to make it easier to use and set up,1,0,,2022-01-28 16:21:25,,
116,gp:AOqpTOGffAQedGge5vRHVcKPsYT2CHg45-1J-T3k6bL8ss1x4aAcNqGDJPgfxAqE13HMIpkxNvKrklQEgaYkJQ,May Craig,https://play-lh.googleusercontent.com/a/AATXAJx47dO9VAZYMJf28OXj9Hdt0Gi8xw_CEoe8V9Fy=mo,Never a problem,5,0,82.02,2022-01-28 11:17:17,,
117,gp:AOqpTOHmsH9u60k10piiOqDvWZ_qIdGpubeNLd33Xggsf8vz7cce5deBL0HkqxQmWxa--qg6OMsJr11Z65or_w,Katrin MacKenzie,https://play-lh.googleusercontent.com/a/AATXAJzGmHA9tnV6WX4Canf48PmmClwT3xgnPz4G5Zqn=mo,Used to be a perfectly working app pre recent update but the minute I updated it just crashes as you try to open it. Tried to reinstall and restart my phone (Huawei P40) but nothing helps. Please fix the bug,1,1,82.02,2022-01-28 08:38:57,,
118,gp:AOqpTOE5NJmoWFvJijKZ4d3NwYBGyU-7RH2ByRd9t6mn-Aw6pgXjoJ3gU_iui4gBKQh6EZg14wdI3xOyUBzteg,Egidijus Gelunas,https://play-lh.googleusercontent.com/a/AATXAJwJVz5pHb_U2BhdAe88sAk2IQbRUOTSXSO8Drg6=mo,Very easy to use 5 🌌 app is working perfectly never had any issues,5,0,82.02,2022-01-28 00:51:45,Thanks for the feedback!,2018-03-04 09:57:57
119,gp:AOqpTOESUZ-nYQQQlNjhAFJDSo0Pbvar9L2dMjp_vWmxkTgEVSrQRs-1Ym7fstg27Ik7k9exly2oebYvYACVdg,Gloria Ebhote,https://play-lh.googleusercontent.com/a/AATXAJwPzonqFsetVHI3e4gkXvxg8PJay4w8KR8ru-dj=mo,Good,5,0,82.02,2022-01-27 18:41:39,,
120,gp:AOqpTOEqqVnFC2dYLrdii0vqPn57ZcPzLMlXcOCvsMVTuiH--qFZlB47j0d8ZpX2wMV-mUDA9xHI60ygKp6d4g,Celeste de Blois,https://play-lh.googleusercontent.com/a/AATXAJx5pwn8mKfOebi1H6d_WtFWy-NBZ8hN4n0ekCGt=mo,Very easy to use and always works well. Can actually do more with the app than online.,5,0,82.02,2022-01-27 12:24:42,,
121,gp:AOqpTOE6VHoRvKhfLq0eqDsiO_OUklXc8UpDpDetJIo3lTpUPrwuzvUlY5e-FzIonfegSAAOCvXPuPQHbRdv6g,James Lehmann,https://play-lh.googleusercontent.com/a/AATXAJzokuaJ6Kqh8X6TdldpNrZPvet95GIITlsQFjCh=mo,Great,5,0,,2022-01-27 11:01:09,,
122,gp:AOqpTOHbRjrXGeaxDwUB5zThWuEdGPxnC9sCQKcUraA_lu_ya3qytk5pMyhfs3NA1n_Lfwu4SMMsfEcrEmtNDA,Kyproula Nicolaou,https://play-lh.googleusercontent.com/a-/AOh14GjxigIh1s8SFhrsLbkP92IqJrH5mOXXTPypDL0NvQ,Excellent,5,0,82.02,2022-01-27 10:13:58,,
123,gp:AOqpTOFKu2QyCw7m2H6gFMJyI7B35s6Vs4pNTClx_oF8HtSHFkb2R53x6DtDEdaQZsR7Vf091lJdHlk2SPi0cg,seun adebanjo,https://play-lh.googleusercontent.com/a/AATXAJzc9l3Mh6FHhpK0VksxVGm_169aooDZ74fRc4JU=mo,Great,5,0,82.02,2022-01-27 08:01:50,,
124,gp:AOqpTOFYrY4goLLdKJhie0vvG4yl2VPJ2pL8gmhzB089XRlZO5GyQ7qqnVcsfb-Fr39hKieq6-50JywZzLOvAw,john erskine,https://play-lh.googleusercontent.com/a/AATXAJyjPui7g4GK323Gv_1IiklIOP6MBF5Ba1SxBTmz=mo,Good,5,0,82.02,2022-01-26 22:00:54,,
125,gp:AOqpTOEY_LYIxAq0dFxyQtrgBqwz6VnrOAkKfr9ZNkc_kIJvovKS-SqIT7kjB5qLa-6jELC9YN3MluhmNzE_yQ,Pamela Davies,https://play-lh.googleusercontent.com/a/AATXAJxUPJB7pMXD_aNFjiyE7TsbR7ADJYvkFuGtqsY-TQ=mo,Love the ease of banking with Bank of Scotland .... so simple.,5,0,82.02,2022-01-26 21:19:01,,
126,gp:AOqpTOFpaLgKS3eCXVqL_AKEfgT2yFcMnIraOcFJqHjwSuNqtWhIGM1RFw8YBZSy3deB20Spk6kXr3fjvgGv8g,Tony Kane,https://play-lh.googleusercontent.com/a/AATXAJwe3z4IOqeMBWsATBUKyF-dIu_gxv6HTuFtFVVTdw=mo,Excellent way of managing bank account.,5,0,82.02,2022-01-26 12:14:49,,
127,gp:AOqpTOGGUd2KTDLAUpQuGl35PmmCSwc-6UB5A1KOVH6ofY7Mv6kS56uXVarmoWhhxaQi99revjMtE6dICshVRw,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent fast & secure,5,0,82.02,2022-01-26 12:12:04,,
128,gp:AOqpTOGzcDC489QXDEpVi7IkYISsOHskFleypHwmFkhUBLEuR1fkBIRuuLNcGslHv7f8q2fQFGzs5KZ4VP_KQg,john alex maxwell,https://play-lh.googleusercontent.com/a/AATXAJzl4RSjsN_8MmqDYTsKKLiD-XyjeAfgnqH093uU=mo,Very easy to.use,5,0,82.02,2022-01-26 12:06:49,,
129,gp:AOqpTOFFCOPLdJw9lOZz1Yo5Bwqt_d8tT0470iNeufeZcD4gPAS5W9YDJf95qxooSM3lXc0f40CcEcDVQ-WvQw,brian innes,https://play-lh.googleusercontent.com/a/AATXAJx37hjUpvBjt-xOCph28HIDon7Dx5klMXDS1BQ=mo,Perfect app in every way so easy to management account,5,0,82.02,2022-01-26 11:02:09,,
130,gp:AOqpTOFcB0DanjW1dYBU0DYxU0oQWTpoCZbGo-VpjA6cRXKRL3xlpiYCTkZtsiRo74x8gBQkY7SG9BtJJdeWEg,Varinder Kumar,https://play-lh.googleusercontent.com/a-/AOh14GhJzIRx87peHET1DUuhKlDuwtvf43GcXIt_U_sj,Very helpful app,5,0,82.02,2022-01-25 21:14:53,,
131,gp:AOqpTOHKjzbH7lndHR9eepJADb-pSuS2DsGwfzaTGm_KxUgiuX4Sg36cwba_qVo3AjQTVy7AUQmql21VBTbHPA,C/O Gregor Jerzyk Szawica GLSZ Electrical Services,https://play-lh.googleusercontent.com/a-/AOh14Gik2UHTml1pCzMLmVoz8UnRne_T9G_mf1gdqfulIg,For businesses yes,5,0,,2022-01-25 21:11:17,,
132,gp:AOqpTOHGejz2nGMON9b34sdx0liYc-Q1HSskltwmuRl3DxSooqkFGKSKsa4Kk_BOfqrqMhzD7de2fEbhoAk5bA,David Campbell,https://play-lh.googleusercontent.com/a/AATXAJwiyRAxtv2kU2FehR_lEwKMA5PLtAmDAhighAmR=mo,Always worked flawlessly for me,5,0,82.02,2022-01-25 13:36:21,,
133,gp:AOqpTOHBabJb6AZGj6r6zT614yxZBA0Fof083eUtctzlGmLc5Fa01N1HZ-B3anMPk_Z4paYYw0ytO8ipsQuJ9A,Stephen Doyle,https://play-lh.googleusercontent.com/a-/AOh14Ggb2Y4QgkfNNCRfi3mxzcifjo2O8NuPev4-GjOO,"Easy to navigate, touch of a finger",5,0,82.02,2022-01-25 12:37:26,,
134,gp:AOqpTOFLpVL2cQPP9J7-M2VR_yWkjq57BIOUz7tomkNRdbANCoPVO3m8Z7vbtM3bvjJu7-Wb6NDhl_e2nv2mvQ,Ian McCurtis,https://play-lh.googleusercontent.com/a/AATXAJzVs9WOJKUDv7NjEXljM5z0fsUWJSIStIIlgXsC=mo,Does what it needs to do,5,0,82.02,2022-01-25 11:06:04,,
135,gp:AOqpTOG7_qSD6TUxe1OdzvDYAEYT-xLkBMNUx3Cj7pK-b8-ir7VxqnxcfyJ-pyqOB3LzghBWNMq6gNGQUkbuuA,Margaret Brown,https://play-lh.googleusercontent.com/a/AATXAJxnhRKEuvuhL19NhImjMgT8ZrXFuboYTH_l_-Gp=mo,Good,5,0,82.02,2022-01-25 00:47:27,,
