,review,userName,title,date,developerResponse,isEdited,rating
186,"Thank you very much for finally updating it to adapt the iPhone X. The app is clean, smooth and looks brilliant. Wish I could spend more time on it but my balance doesn’t allow! Thanks again, keep up the excellent work 💪",lewymc.,iPhone X!,2018-04-25 19:46:51,"{'id': 3265849, 'body': ""Thanks for the great feedback, glad to hear you're enjoying our new app."", 'modified': '2018-04-26T07:35:25Z'}",False,5
187,"The functionality of this App just keeps getting better. Touch ID is great, as are the security features generally. 24/7 convenience on the go rather than having to use a laptop, or actually visiting the bank & queuing.",Clalout,Brilliant Banking App,2017-08-04 17:33:48,,False,5
188,"I find the mobile app easy to use and can navigate it successfully each time I use it. 
The transactions are quick and efficient.",Popstario,Ease of using Mobile App,2021-05-11 19:23:55,,False,5
189,"Find today I finally can not use my app - BofS tablet personal - and have to use this mobile app. Have been hoping since it was introduced I would not have to switch but today find I cannot get into the ‘tablet personal’. I have to use the mobile app which I hate as I always do my banking on my tablet and viewing this app is ghastly on my iPad.
Bring back the personal tablet app. Much easier to view",FdeUp2,New User,2021-10-14 17:15:26,,False,1
190,I find this app as helpful as any app could be whilst still being secure. It is clear and has great navigability. I rely on the Bank of Scotland and trust them and they have never to date betrayed my trust,agnesdavie,Easy to use.,2020-04-06 12:37:10,,False,5
191,I find the Bank of Scotland online banking very easy to use and customer friendly. I am 70 and only recently upgraded to an iPhone. I now use my phone for banking which I never thought I would.,F J Richmond,Review of Banking by phone,2018-08-24 10:01:28,"{'id': 5038221, 'body': ""Hi, thanks for leaving us a review. We're glad to hear you like the app. Simon."", 'modified': '2018-09-13T15:57:33Z'}",False,5
192,"Can you lose the pictures at the welcome screen of the app? I personally get sick of seeing the same thing all the time so imo, a nice solid block of colour would suffice. Also what if you didn’t like the subject in said photo.",Cavalarti,Great app but personally...,2018-02-19 17:10:56,"{'id': 2692032, 'body': 'Apologies for the inconvenience, I’ll be sure to pass on your comments to our teams. Thanks for the feedback.', 'modified': '2018-02-27T11:52:40Z'}",False,5
193,Great way to keep tabs on all your accounts. Able to move funds around no problem and easy to transfer money out. Great facility while out & about and on the move. Highly recommend.,Gar2404,Great app,2017-08-26 12:12:10,,False,5
194,"Enjoy present system, really easy to check my transactions and transfer money to other accounts. Hope this system stays the same format. Regards Ronald Thomson.",Glasgow Ronnie,Online Banking,2021-11-04 13:41:36,,False,5
195,Since transferring my accounts I have been more than happy with the level of service offered and the personal attention delivered,gone mad and left,Do exactly what they promise,2021-10-28 10:04:57,,False,5
196,I think my bank is very good and understanding when problems that come they help sort things out and talk you through them,florence nighingale,Bank,2021-05-06 10:29:29,,False,5
197,"Really good website, easy to use.  And fantastic people when I either have to go into a branch or call through on the phone.   Thank you all.",dxxxxxqxxxxm,Feedback,2020-12-08 18:51:34,,False,5
198,"This is an excellentTho App. 
It is much more convenient to use than the full web based version. Making payments is so easy and a remarkably good feature is the ability to pay in cheques. Brilliant!",Crystal2161,Bank of Scotland App,2019-11-04 10:27:36,,False,5
199,Since last update they are Making it to difficult for older people or dyslexic people to understand their remaining balance if the use their overdraft without using mathematics and doing sums as they do not show an actual remaining balance to use anymore so they no longer can easily see what they can spend at first glance this may cause them problems when trying to buy stuff bad move bos,Weetracyg,No at first glance available balance,2019-11-15 10:35:22,"{'id': 11870550, 'body': 'Hi, the FCA has introduced new regulation asking all banks to change how we show account balances so you can clearly see how much money you have and how much you’re borrowing.\xa0If you’re using your overdraft we know this means you need to work out how much you have remaining. We’re working on ways to help make this easier in future.\xa0Thanks, Darren ', 'modified': '2019-11-15T17:44:18Z'}",False,1
200,The ap is very simple to use and I haven’t had any problems at all. We all lead such busy lives - this really does help. I can transfer money to the kids quickly and pay bills promptly.,nicopackachicko,Quick n easy,2019-10-10 11:43:26,,False,5
201,Usually works well but didn’t accept a reference when transferring money. Suggestion box has “train tickets” but any other words submitted did not work. Gave up after 10 attempts.,modtly there,Needs some tweaks,2019-09-03 18:06:21,,False,5
202,Makes banking so much easier. Site easy to access and easy while navigating through app. Customer service very helpful and get back to you quickly. Helpful on keeping on top of bills.,Ktee8808,Miss,2019-08-06 10:22:57,,False,5
203,"I’ve only had it a month or so but so far it has be brilliant! So easy to log in, easy to access all a/c’s and easy to find all features. Love that I can scan low value cheques rather than have to go into branch. Brilliant all round!",suzied184,Fantastic App,2018-10-15 18:44:50,"{'id': 5558485, 'body': ""Hi, thanks for leaving us a review. We're glad to hear you like the app. Simon."", 'modified': '2018-10-18T11:00:20Z'}",False,5
204,Because of things going on in the world and also my age we couldn’t manage without being able to buy on line and pay on line safely H T,Bonkser,Thanks,2021-11-09 13:27:49,,False,5
205,"The Bank of Scotland app is easy peasy.
Even when I was concerned about a transaction on my Ultimate Reward card, I could freeze it there and then, with no fuss whatsoever! Well done, Bank of Scotland.
You have made this lady very happy!!",mcleirosl,Lemon Squeezy,2020-07-29 11:38:57,,False,5
